id,duplicate_of_id,parent_event_id,relevance,updated,title,labels,phq_labels,category,description,start,end,predicted_end,timezone,duration,country,lat,lon,geo,placekey,impact_patterns,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,venue_formatted_address,scope,rank,local_rank,aviation_rank,phq_attendance,state,cancelled,postponed,deleted_reason,first_seen,place_hierarchies,private,brand_safe
bAmqTiC2YuZ2xUkdmR,,,,2023-11-08T18:23:21Z,Jeff Norris Live Comedy Show,"concert,music,performing-arts",comedy-club,performing-arts,Get ready for a hilarious night of non-stop laughter with the one and only Jeff Norris Live Comedy Show - an event you won't want to miss!,2023-12-13T23:00:00Z,2023-12-13T23:00:00Z,2023-12-14T00:50:00Z,America/New_York,0,US,40.2156271,-74.0097914,"{""geometry"": {""coordinates"": [-74.0097914, 40.2156271], ""type"": ""Point""}}",227-222@628-r83-rx5,,,,,,,,,locality,0,0,,,active,,,,2023-11-08T18:05:56Z,"6295630>6255149>6252001>5101760>5101305>5102136,6295630>6255149>6252001>5101760>5101305>5098278",False,True
BfWyD3k5AagsgGuvZL,,,,2023-11-08T18:26:44Z,Scrooge,"concert,music,performing-arts",lifestyle,performing-arts,Scrooge returns this December!,2023-12-10T01:00:00Z,2023-12-10T01:00:00Z,2023-12-10T03:20:00Z,America/New_York,0,US,40.3718969,-74.0031118,"{""geometry"": {""coordinates"": [-74.0031118, 40.3718969], ""type"": ""Point""}}",15lu7biwik@628-rqy-4sq,,,,,,,,,locality,0,0,,,active,,,,2023-11-08T18:07:33Z,"6295630>6255149>6252001>5101760>5101305>5103564,6295630>6255149>6252001>5101760>5101305>5098278",False,True
7M3ktKJpdqPAVY95ir,,,,2023-11-08T20:26:18Z,The Christmas Caper,"concert,music,performing-arts",family-theatre,performing-arts,"The Christmas Caper, a two-act ninety-minute seasonal fantasy saga of Santa's stolen sleigh.",2023-12-03T19:00:00Z,2023-12-03T20:30:00Z,,America/New_York,5400,US,40.8817282,-74.0454616,"{""geometry"": {""coordinates"": [-74.0454616, 40.8817282], ""type"": ""Point""}}",23d-222@627-s57-kj9,,3147,0,1968,1179,,,,locality,34,49,,152,active,,,,2023-11-08T19:14:36Z,6295630>6255149>6252001>5101760>5095598>5098706,False,True
6LJBc3a85k4Vv2yu2Q,,,,2023-11-08T20:53:30Z,Camden Repertory Theater: Child Support,"concert,music,performing-arts","lifestyle,general-theatre,cultural-performance",performing-arts,"Urgent, searing and wildly inventive, Child Support by Desi P. Shelton comes to ArtYard",2023-12-10T00:00:00Z,2023-12-10T02:00:00Z,,America/New_York,7200,US,40.5250951,-75.0621235,"{""geometry"": {""coordinates"": [-75.0621235, 40.5250951], ""type"": ""Point""}}",16u3yscxvo@628-cyj-q9f,,5991,0,3628,2362,,,,locality,39,71,,291,active,,,,2023-11-08T20:27:59Z,"6295630>6255149>6252001>5101760>5099381>5098303,6295630>6255149>6252001>5101760>5099381>5098124",False,True
3k7wpKPnwbAmrorDST,,,,2023-11-08T20:53:56Z,Camden Repertory Theater: Child Support,"concert,music,performing-arts","lifestyle,general-theatre,cultural-performance",performing-arts,"Urgent, searing and wildly inventive, Child Support by Desi P. Shelton comes to ArtYard",2023-12-10T20:00:00Z,2023-12-10T22:00:00Z,,America/New_York,7200,US,40.5250951,-75.0621235,"{""geometry"": {""coordinates"": [-75.0621235, 40.5250951], ""type"": ""Point""}}",16u3yscxvo@628-cyj-q9f,,6670,0,4040,2630,,,,locality,40,72,,324,active,,,,2023-11-08T20:44:38Z,"6295630>6255149>6252001>5101760>5099381>5098303,6295630>6255149>6252001>5101760>5099381>5098124",False,True
HsZfHQW6wJwsCyTLAU,,,,2023-11-08T21:05:18Z,The Ernie White Band Christmas Show,"concert,music","other,rock",concerts,"Get ready to rock this holiday season with The Ernie White Band Christmas Show, a live in-person event that will bring the festive cheer wit",2023-12-10T00:00:00Z,2023-12-10T03:00:00Z,,America/New_York,10800,US,40.280999,-74.83337399999999,"{""geometry"": {""coordinates"": [-74.83337399999999, 40.280999], ""type"": ""Point""}}",222-222@628-tc6-k9f,,3406,0,2059,1347,,,,locality,35,65,,169,active,,,,2023-11-08T21:04:52Z,"6295630>6255149>6252001>5101760>5101090>5104754,6295630>6255149>6252001>5101760>5101090>5105496",False,True
66s82EdmV9iDKRRUgP,,,,2023-11-08T21:33:15Z,The Nutcracker Cafe Au Lait,"concert,music,performing-arts","general-theatre,family-theatre,community-event",performing-arts,Experience the magic of the holiday season with Watson-Johnson Dance Theatre's enchanting rendition of 'The Nutcracker,2023-12-17T21:00:00Z,2023-12-18T00:00:00Z,,America/New_York,10800,US,40.2554149,-74.84140889999998,"{""geometry"": {""coordinates"": [-74.84140889999998, 40.2554149], ""type"": ""Point""}}",zzw-222@628-tdb-vpv,,9677,1186,5133,3357,,,,locality,41,70,,337,active,,,,2023-11-08T21:19:32Z,"6295630>6255149>6252001>5101760>5101090>5104491,6295630>6255149>6252001>5101760>5101090>5105496",False,True
EeVgTvZjSfsdc6Excc,,,,2023-11-08T21:32:07Z,1st Annual Diversity-Minority Small Business Holiday Expo,"business,expo","consumer-goods,religion-and-spirituality,festivals-and-outdoor-activities",expos,"""A Business to Consumer Holiday Marketplace Showcasing Goods & Services Offered by Diversely-Owned Businesses”",2023-12-01T15:00:00Z,2023-12-01T20:00:00Z,,America/New_York,18000,US,40.2266199,-74.6975142,"{""geometry"": {""coordinates"": [-74.6975142, 40.2266199], ""type"": ""Point""}}",1tvnk75dhz@628-tk3-bff,,66174,24957,32389,8827,,,,locality,49,72,,886,active,,,,2023-11-08T21:19:32Z,"6295630>6255149>6252001>5101760>5101090>5097047,6295630>6255149>6252001>5101760>5101090>5105496",False,True
5rx8T8deg4shdegQaJ,,,,2023-11-08T21:33:46Z,Creative People for Peace: Theater of Cultural Resistance Workshop,"concert,music,performing-arts","general-theatre,cultural-performance",performing-arts,"Physical theatre practices for promoting, protecting and preserving oppressed cultures through co-creation",2023-12-21T23:30:00Z,2023-12-21T23:30:00Z,2023-12-22T01:40:00Z,America/New_York,0,US,40.5250951,-75.0621235,"{""geometry"": {""coordinates"": [-75.0621235, 40.5250951], ""type"": ""Point""}}",16u3yscxvo@628-cyj-q9f,,,,,,,,,locality,0,0,,,active,,,,2023-11-08T21:30:57Z,"6295630>6255149>6252001>5101760>5099381>5098303,6295630>6255149>6252001>5101760>5099381>5098124",False,True
9fo8qAc2hQtL7kYuED,,,,2023-11-08T22:06:22Z,Scrooge,"concert,music,performing-arts",lifestyle,performing-arts,Scrooge returns this December!,2023-12-10T19:00:00Z,2023-12-10T19:00:00Z,2023-12-10T21:20:00Z,America/New_York,0,US,40.3718969,-74.0031118,"{""geometry"": {""coordinates"": [-74.0031118, 40.3718969], ""type"": ""Point""}}",15lu7biwik@628-rqy-4sq,,,,,,,,,locality,0,0,,,active,,,,2023-11-08T22:03:10Z,"6295630>6255149>6252001>5101760>5101305>5103564,6295630>6255149>6252001>5101760>5101305>5098278",False,True
4B37uC54kNkhHdPcVd,,,,2023-11-09T06:37:47Z,Quality Institute Winter All Council Conference and Reception,"conference,health",medical,conferences,A Framework for an Age Friendly New Jersey,2023-12-12T18:30:00Z,2023-12-12T22:30:00Z,,America/New_York,14400,US,40.2814914,-74.726269,"{""geometry"": {""coordinates"": [-74.726269, 40.2814914], ""type"": ""Point""}}",zzw-222@628-tf7-6c5,,3573,0,2345,1227,,,,locality,34,61,,154,active,,,,2023-11-08T23:39:17Z,"6295630>6255149>6252001>5101760>5101090>5098220,6295630>6255149>6252001>5101760>5101090>5105496",False,True
F428XoWnRHVmPVEHEf,,,,2023-11-19T07:46:37Z,The E Street Shuffle,"concert,music",other,concerts,,2023-12-24T00:00:00Z,2023-12-24T00:00:00Z,2023-12-24T03:40:00Z,America/New_York,0,US,40.2235911,-74.001633,"{""geometry"": {""coordinates"": [-74.001633, 40.2235911], ""type"": ""Point""}}",222-222@628-r7c-s3q,,5825,0,3440,2385,TNnCDKJHAP4f9HSDiTpEnb,The Asbury Hotel,"210 5th Avenue
Asbury Park, NJ 07712
United States of America",locality,39,56,,272,active,,,,2023-11-09T00:56:28Z,"6295630>6255149>6252001>5101760>5101305>5095281,6295630>6255149>6252001>5101760>5101305>5098278",False,True
5hgV2oKWzSnMarBvDU,,,,2023-12-04T13:27:56Z,"R&B ""Winter Chills""","concert,music",hip-hop-and-rnb-and-soul,concerts,"If you love the nostalgic era of 90's/early 00's R&B, don't miss this!..an evening filled with great music, great food, and great people!",2023-12-10T03:00:00Z,2023-12-10T07:00:00Z,,America/New_York,14400,US,39.7917207,-75.17309759999999,"{""geometry"": {""coordinates"": [-75.17309759999999, 39.7917207], ""type"": ""Point""}}",1ploph7ayr@63s-dxd-xqz,,5535,0,3367,2167,,,,locality,33,60,,139,active,,,,2023-11-09T03:06:24Z,"6295630>6255149>6252001>5101760>4501944>4502881,6295630>6255149>6252001>5101760>4501944>4504915",False,True
6YrWgujoL3qovoQkQS,,,,2023-11-23T09:55:15Z,Mortician,"concert,music",rock,concerts,,2023-12-08T01:00:00Z,2023-12-08T01:00:00Z,2023-12-08T05:10:00Z,America/New_York,0,US,40.8578824,-74.1476136,"{""geometry"": {""coordinates"": [-74.1476136, 40.8578824], ""type"": ""Point""}}",223-223@627-tzt-bzf,,2946,0,1821,1125,sKmuT66ase94SesWgmFEub,Dingbatz,"620 Van Houten Avenue
Clifton, NJ 07013
United States of America",locality,33,47,,137,active,,,,2023-11-09T03:11:39Z,"6295630>6255149>6252001>5101760>5102445>5095310,6295630>6255149>6252001>5101760>5102445>5102466",False,True
6nwAhoLdhqJYpyJUNz,,,,2023-11-09T13:02:33Z,Midget Mayhem Wrestling Goes Wild!  Budd Lake (Mt. Olive) NJ 21+,"concert,music,performing-arts",,performing-arts,"MIDGET MAYHEM WRESTLING & BRAWLING!  MT. OLIVE, NJ! (Budd Lake)  SEE MINI PUNCHES, KICKS AND BODY SLAMS LIVE!",2023-12-19T02:00:00Z,2023-12-19T04:00:00Z,,America/New_York,7200,US,40.8728675,-74.73748309999999,"{""geometry"": {""coordinates"": [-74.73748309999999, 40.8728675], ""type"": ""Point""}}",227-222@628-j4z-5s5,,4259,0,2520,1739,,,,locality,37,64,,220,active,,,,2023-11-09T03:12:39Z,"6295630>6255149>6252001>5101760>5101405>5096057,6295630>6255149>6252001>5101760>5105168>5101848",False,True
GsTZb7Fgwx3wDc6a2z,,,,2023-12-10T07:27:51Z,Midtown,"concert,music","rock,pop",concerts,,2023-12-22T00:00:00Z,2023-12-22T00:00:00Z,2023-12-22T04:10:00Z,America/New_York,0,US,40.8125465,-74.2165099,"{""geometry"": {""coordinates"": [-74.2165099, 40.8125465], ""type"": ""Point""}}",22b-222@627-ty3-qxq,,48812,9236,22514,17061,pYpDGcZWUYSUCRBpwjfkWL,The Wellmont Theatre,"5 Seymour Street
Montclair, NJ 07042
United States of America",locality,54,72,,1499,active,,,,2023-11-09T03:17:43Z,"6295630>6255149>6252001>5101760>5097707>5098430,6295630>6255149>6252001>5101760>5097707>5101798",False,True
BNAjqDAiecCTMnffhF,,,,2023-11-09T04:57:43Z,Fanny Pack Christmas Show,"concert,music","other,jazz-and-classical",concerts,A jazz fusion band that has been stirring up the NJ music scene with their unique and captivating sounds,2023-12-24T02:00:00Z,2023-12-24T06:30:00Z,,America/New_York,16200,US,40.77894,-74.13349,"{""geometry"": {""coordinates"": [-74.13349, 40.77894], ""type"": ""Point""}}",@627-wcj-rc5,,9842,0,5599,4243,bVZ75qFxZDPJuMFDhmaSBZ,Shawn's Crazy Saloon,"350 Belleville Turnpike
North Arlington
United States of America",locality,37,52,,233,active,,,,2023-11-09T04:23:03Z,"6295630>6255149>6252001>5101760>5099357>5095249,6295630>6255149>6252001>5101760>5097707>5101798",False,False
93o4eRjoyL7LhCYXvW,,,,2023-11-09T17:05:08Z,Community Day: Winter Wonderland,festival,,festivals,Celebrate the sparkle and cheer of the season at our festive family favorite!,2023-12-09T17:00:00Z,2023-12-09T22:00:00Z,,America/New_York,18000,US,40.7425815,-74.1713888,"{""geometry"": {""coordinates"": [-74.1713888, 40.7425815], ""type"": ""Point""}}",223-222@627-w9r-cqz,,6758,0,3845,2913,,,,locality,40,51,,320,active,,,,2023-11-09T04:31:43Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
Cuya5BbQWs7ZDXLQWw,,,,2023-12-07T20:39:39Z,Campus Consortium for Decarbonization,conference,,conferences,Learn about the new state Decarbonization Pilot Program & utility offerings.,2023-12-06T14:00:00Z,2023-12-06T18:00:00Z,,America/New_York,14400,US,40.7412053,-74.178097,"{""geometry"": {""coordinates"": [-74.178097, 40.7412053], ""type"": ""Point""}}",1iouifmn7r@627-wb2-bzf,,38933,14506,18564,5861,,,,locality,44,56,,515,active,,,,2023-11-09T05:13:04Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
HS8pwLhSSMbaUgoZSo,,,,2023-11-09T14:03:10Z,What if Wonder Woman was 66?,"concert,music,performing-arts",family-theatre,performing-arts,"Join us on December 1, 2023, as we explore the intriguing concept of a Wonder Woman in her 60s and witness the magic unfold!",2023-12-02T00:00:00Z,2023-12-02T03:00:00Z,,America/New_York,10800,US,40.740621,-74.15604499999999,"{""geometry"": {""coordinates"": [-74.15604499999999, 40.740621], ""type"": ""Point""}}",223-223@627-w9q-xt9,,5533,0,3148,2385,,,,locality,38,50,,262,active,,,,2023-11-09T05:13:04Z,"6295630>6255149>6252001>5101760>5099357>5098863,6295630>6255149>6252001>5101760>5097707>5101798",False,True
8oakeFywWiVtqtemQD,,,,2023-11-09T16:29:21Z,"2023 Region IX Medical Education Conference Exhibitors, Sponsors and Ads","conference,health","education-and-careers,medical",conferences,"Welcome to Region IX of the SNMA's exhibitor, sponsorship, and donation page. We thank you in advance for your contribution.",2023-12-02T13:00:00Z,2023-12-03T22:30:00Z,,America/New_York,120600,US,40.83380380000001,-74.1552604,"{""geometry"": {""coordinates"": [-74.1552604, 40.83380380000001], ""type"": ""Point""}}",1pxudk3h6d@627-txz-6x5,,57587,17070,32221,8296,,,,locality,42,60,,404,active,,,,2023-11-09T05:17:26Z,"6295630>6255149>6252001>5101760>5102445>5281186,6295630>6255149>6252001>5101760>5102445>5102466",False,True
GT2VoWuypYZkrEDYDj,,,,2023-11-09T09:36:13Z,First Show Without You,"concert,music,performing-arts",,performing-arts,Join us for the first real show of Elijah The Boy in The Black Box at The Williams Center in Rutherford NJ!,2023-12-03T01:00:00Z,2023-12-03T04:00:00Z,,America/New_York,10800,US,40.8270862,-74.10289039999999,"{""geometry"": {""coordinates"": [-74.10289039999999, 40.8270862], ""type"": ""Point""}}",229-223@627-tzr-5j9,,6730,0,4208,2521,,,,locality,40,57,,325,active,,,,2023-11-09T05:17:26Z,"6295630>6255149>6252001>5101760>5095598>5103580,6295630>6255149>6252001>5101760>5095598>5098706",False,True
Ftb3gpgb4vHn3TFRkF,,,,2023-11-09T06:00:20Z,Celestial Stage - A metal show w/ live performances,"concert,music",rock,concerts,Celestial Stage - A metal show w/ live performances,2023-12-10T23:00:00Z,2023-12-11T04:00:00Z,,America/New_York,18000,US,40.7303686,-74.1714748,"{""geometry"": {""coordinates"": [-74.1714748, 40.7303686], ""type"": ""Point""}}",1hxtykdxmy@627-w9q-ty9,,3844,0,2186,1657,,,,locality,35,46,,182,active,,,,2023-11-09T05:52:21Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
4VRTNeKzqJd2tRrWpV,,,,2023-11-09T15:16:01Z,The Side Cars Band Tribute to The Cars,"concert,music",music,community,The Side Cars Band Tribute to The Cars,2023-12-30T02:00:00Z,2023-12-30T06:30:00Z,,America/New_York,16200,US,40.77894,-74.13349,"{""geometry"": {""coordinates"": [-74.13349, 40.77894], ""type"": ""Point""}}",@627-wcj-rc5,,1356,0,901,455,bVZ75qFxZDPJuMFDhmaSBZ,Shawn's Crazy Saloon,"350 Belleville Turnpike
North Arlington
United States of America",locality,30,45,,100,active,,,,2023-11-09T06:21:06Z,"6295630>6255149>6252001>5101760>5099357>5095249,6295630>6255149>6252001>5101760>5097707>5101798",False,True
FGeuwqENbw89WA44Gt,,,,2023-11-09T15:23:02Z,"Corgi Comedy Club - December 1st, 2023","concert,music,performing-arts",comedy-club,performing-arts,Corgi Spirits hosts one of the most popular stand-up comedy shows in Jersey City presented by Ryan Rummel and Alex Grubard!,2023-12-02T01:00:00Z,2023-12-02T03:00:00Z,,America/New_York,7200,US,40.708469,-74.064633,"{""geometry"": {""coordinates"": [-74.064633, 40.708469], ""type"": ""Point""}}",zzy-222@627-w8x-nbk,,3001,0,1916,1084,,,,locality,32,40,,125,active,,,,2023-11-09T06:43:37Z,"6295630>6255149>6252001>5101760>5099357>5106229,6295630>6255149>6252001>5101760>5099357>5099836",False,True
ETZfNZLQRe8di3MqBy,,,,2023-11-09T07:28:40Z,Chakra Series: Unlock your Crown Chakra,"conference,religion","religion-and-spirituality,education-and-careers",conferences,Get ready to elevate your spiritual journey at the Chakra Series: Unlock your Crown Chakra event,2023-12-19T00:00:00Z,2023-12-19T01:00:00Z,,America/New_York,3600,US,40.71856349999999,-74.0437724,"{""geometry"": {""coordinates"": [-74.0437724, 40.71856349999999], ""type"": ""Point""}}",1t3ydwaajn@627-wcb-nnq,,2311,0,1590,720,,,,locality,28,34,,83,active,,,,2023-11-09T06:54:53Z,"6295630>6255149>6252001>5101760>5099357>5099133,6295630>6255149>6252001>5101760>5099357>5099836",False,True
CgGV2kzVzoE9KCiSg9,,,,2023-11-09T07:59:03Z,Corgi Comedy Club - NEW YEAR'S EVE,"concert,music,performing-arts",comedy-club,performing-arts,Corgi Spirits hosts one of the most popular stand-up comedy shows in Jersey City presented by Ryan Rummel and Alex Grubard!,2024-01-01T01:00:00Z,2024-01-01T03:00:00Z,,America/New_York,7200,US,40.708469,-74.064633,"{""geometry"": {""coordinates"": [-74.064633, 40.708469], ""type"": ""Point""}}",zzy-222@627-w8x-nbk,,3001,0,1916,1084,,,,locality,32,40,,125,active,,,,2023-11-09T07:19:18Z,"6295630>6255149>6252001>5101760>5099357>5106229,6295630>6255149>6252001>5101760>5099357>5099836",False,True
67GySjrGFyBphYd8Hk,,,,2023-11-26T21:19:27Z,Christmas Pop Up at The Vanguard,expo,"music-and-dance,consumer-goods",expos,"Come out for an afternoon of fun @The Vanguard.There will be 10Vendors to shop, you can be sure to find your perfect gift.Music,fun,shopping",2023-12-16T16:00:00Z,2023-12-16T20:00:00Z,,America/New_York,14400,US,40.7406246,-74.1559647,"{""geometry"": {""coordinates"": [-74.1559647, 40.7406246], ""type"": ""Point""}}",223-223@627-w9q-xt9,,237031,111674,95274,30082,,,,locality,58,70,,2643,active,,,,2023-11-09T07:51:23Z,"6295630>6255149>6252001>5101760>5099357>5098863,6295630>6255149>6252001>5101760>5097707>5101798",False,True
HJjxhNnowkq5NZvbhb,,,,2023-11-09T08:25:34Z,NYE at The Oakley!,"concert,music,performing-arts","community-event,dinner-theatre,celebration",performing-arts,"The tri-state area's best comics are performing at The Oakley (Nutley) on NYE.  Price includes show, buffet and champagne toast at midnight!",2024-01-01T02:30:00Z,2024-01-01T04:00:00Z,,America/New_York,5400,US,40.8322432,-74.1578436,"{""geometry"": {""coordinates"": [-74.1578436, 40.8322432], ""type"": ""Point""}}",22b-222@627-tzk-87q,,2516,0,1555,961,,,,locality,31,49,,117,active,,,,2023-11-09T07:56:21Z,"6295630>6255149>6252001>5101760>5097707>5102076,6295630>6255149>6252001>5101760>5102445>5102466",False,True
63TX55a3QFCxSvTAXx,,,,2023-11-28T05:04:54Z,Rutgers University and NJDOE Disproportionality Learning Series,"conference,education,family","education-and-careers,lifestyle",conferences,Welcome to the 2023-24 Disproportionality in Special Education and Discipline Learning Series.,2023-12-04T14:00:00Z,2023-12-04T19:00:00Z,,America/New_York,18000,US,40.74195149999999,-74.1761708,"{""geometry"": {""coordinates"": [-74.1761708, 40.74195149999999], ""type"": ""Point""}}",1xqka4cues@627-w9q-tqf,,6634,0,4130,2503,,,,locality,39,50,,275,active,,,,2023-11-09T08:06:51Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
CuJa2eErnUZRfhnra9,,,,2023-11-09T09:10:46Z,Hottest Comedy Show in Hoboken! Live at the Barbershop! BYOB! Hoboken!,"concert,music,performing-arts",comedy-club,performing-arts,Live at the barbershop is the hottest weekly stand up comedy show in Hoboken! The show takes place in a real Hoboken barbershop  - BYOB,2023-12-03T01:00:00Z,2023-12-03T02:15:00Z,,America/New_York,4500,US,40.7497275,-74.0274172,"{""geometry"": {""coordinates"": [-74.0274172, 40.7497275], ""type"": ""Point""}}",22v-222@627-wbk-8vz,,2137,0,1364,772,,,,locality,29,33,,89,active,,,,2023-11-09T08:39:16Z,"6295630>6255149>6252001>5101760>5099357>5099133,6295630>6255149>6252001>5101760>5099357>5099836",False,True
3HqzSMipfudjAGHWqW,,,,2023-11-28T06:05:25Z,Hudson County Transition Conference  & Resource Fair,"conference,education,family",education-and-careers,conferences,Join Us For This FREE Conference!,2023-12-16T13:30:00Z,2023-12-16T18:30:00Z,,America/New_York,18000,US,40.7213339,-74.0590294,"{""geometry"": {""coordinates"": [-74.0590294, 40.7213339], ""type"": ""Point""}}",223-226@627-w94-vmk,,7406,0,5098,2308,PHdrn2hqJQL3FHN5dACpsE,County Prep High School,"525 Montgomery St (enter on Bright St.)
Jersey City, NJ 07304
United States of America",locality,38,46,,266,active,,,,2023-11-09T10:12:19Z,6295630>6255149>6252001>5101760>5099357>5099836,False,True
